volume,volume_calc
0.0,0.0
50.0,50.0
128.0,128.0
374.0,373.0
263.0,263.0
8.0,8.0
4.0,4.0
546.0,546.0
155.0,155.0
388.0,386.0
260.0,260.0
405.0,405.0
164.0,160.0
428.0,428.0
48.0,48.0
124.0,124.0
306.0,306.0
334.0,334.0
101.0,101.0
77.0,77.0
154.0,148.0
504.0,504.0
178.0,178.0
244.0,244.0
122.0,122.0
56.0,56.0
660.0,648.0
386.0,386.0
442.0,442.0
50.0,50.0
40.0,40.0
20.0,20.0
430.0,430.0
22.0,22.0
610.0,610.0
487.0,487.0
140.0,140.0
34.0,34.0
28.0,28.0
456.0,456.0
94.0,94.0
118.0,118.0
106.0,106.0
155.0,155.0
38.0,38.0
450.0,450.0
500.0,496.0
72.0,72.0
76.0,76.0
142.0,142.0
6.0,6.0
256.0,256.0
432.0,430.0
438.0,429.0
762.0,761.0
174.0,172.0
142.0,142.0
388.0,388.0
656.0,652.0
284.0,284.0
254.0,254.0
114.0,114.0
638.0,638.0
42.0,42.0
27.0,27.0
335.0,335.0
426.0,426.0
121.0,121.0
76.0,75.0
402.0,400.0
6.0,6.0
284.0,280.0
39.0,37.0
48.0,48.0
146.0,146.0
229.0,229.0
44.0,44.0
150.0,150.0
32.0,32.0
17.0,16.0
46.0,46.0
240.0,240.0
111.0,111.0
426.0,416.0
36.0,36.0
22.0,22.0
76.0,76.0
5.0,4.0
324.0,324.0
144.0,144.0
962.0,950.0
502.0,496.0
278.0,278.0
162.0,158.0
316.0,316.0
923.0,923.0
10.0,10.0
404.0,402.0
147.0,147.0
341.0,340.0
182.0,182.0
148.0,94.0
40.0,40.0
126.0,126.0
307.0,307.0
54.0,44.0
150.0,150.0
165.0,165.0
104.0,104.0
152.0,152.0
295.0,295.0
297.0,297.0
748.0,746.0
182.0,182.0
269.0,269.0
26.0,22.0
334.0,332.0
390.0,390.0
620.0,620.0
140.0,140.0
986.0,982.0
109.0,109.0
562.0,560.0
48.0,48.0
272.0,270.0
1066.0,1058.0
109.0,109.0
551.0,551.0
0.0,0.0
110.0,110.0
100.0,93.0
204.0,204.0
138.0,138.0
186.0,186.0
126.0,126.0
66.0,66.0
63.0,63.0
38.0,36.0
100.0,100.0
298.0,290.0
48.0,46.0
67.0,67.0
4602.0,22.0
80.0,80.0
0.0,0.0
174.0,174.0
86.0,74.0
2.0,2.0
49.0,45.0
36.0,36.0
8.0,8.0
221.0,221.0
376.0,376.0
122.0,122.0
13.0,13.0
142.0,142.0
241.0,241.0
4.0,4.0
2.0,2.0
72.0,72.0
66.0,66.0
275.0,275.0
40.0,40.0
175.0,175.0
142.0,142.0
24.0,24.0
136.0,135.0
73.0,69.0
90.0,90.0
200.0,200.0
52.0,52.0
196.0,196.0
6.0,5.0
76.0,76.0
46.0,46.0
996.0,996.0
296.0,296.0
158.0,158.0
896.0,894.0
110.0,110.0
14.0,14.0
14.0,14.0
216.0,215.0
124.0,124.0
112.0,112.0
150.0,150.0
1014.0,1014.0
116.0,112.0
351.0,351.0
210.0,210.0
70.0,70.0
33.0,33.0
60.0,60.0
398.0,394.0
104.0,102.0
570.0,566.0
150.0,150.0
56.0,56.0
38.0,38.0
6.0,6.0
26.0,26.0
548.0,544.0
399.0,399.0
380.0,380.0
32.0,32.0
385.0,385.0
386.0,386.0
2.0,2.0
78.0,76.0
6.0,6.0
2.0,2.0
136.0,136.0
72.0,72.0
200.0,198.0
348.0,348.0
978.0,972.0
44.0,44.0
164.0,163.0
2.0,2.0
126.0,126.0
229.0,229.0
241.0,241.0
26.0,26.0
74.0,72.0
46.0,46.0
472.0,472.0
444.0,444.0
10.0,10.0
40.0,38.0
352.0,352.0
127.0,127.0
485.0,485.0
6.0,6.0
14.0,14.0
350.0,348.0
23.0,21.0
28.0,28.0
312.0,312.0
602.0,596.0
266.0,266.0
5.0,5.0
935.0,935.0
44.0,44.0
58.0,58.0
170.0,170.0
46.0,42.0
394.0,394.0
65.0,65.0
578.0,577.0
76.0,76.0
62.0,56.0
77.0,77.0
30.0,30.0
0.0,0.0
356.0,354.0
96.0,96.0
474.0,474.0
44.0,44.0
0.0,0.0
908.0,906.0
1138.0,1131.0
331.0,331.0
106.0,106.0
690.0,690.0
52.0,52.0
130.0,130.0
90.0,90.0
16.0,14.0
24.0,24.0
74.0,74.0
236.0,236.0
36.0,36.0
503.0,499.0
11.0,11.0
1167.0,1159.0
22.0,16.0
864.0,864.0
388.0,384.0
668.0,668.0
188.0,188.0
622.0,616.0
351.0,351.0
456.0,456.0
116.0,116.0
46.0,46.0
8.0,8.0
258.0,258.0
109.0,109.0
629.0,629.0
16.0,16.0
600.0,600.0
28.0,28.0
120.0,120.0
42.0,42.0
953.0,953.0
50.0,50.0
102.0,102.0
74.0,72.0
136.0,136.0
178.0,178.0
116.0,110.0
572.0,568.0
0.0,0.0
366.0,366.0
176.0,176.0
44.0,43.0
626.0,626.0
438.0,426.0
354.0,354.0
28.0,28.0
26.0,26.0
309.0,309.0
1333.0,1333.0
633.0,631.0
173.0,171.0
64.0,64.0
644.0,644.0
551.0,551.0
40.0,40.0
16.0,16.0
428.0,425.0
0.0,0.0
96.0,96.0
167.0,167.0
52.0,52.0
1017.0,1017.0
239.0,237.0
74.0,74.0
183.0,182.0
247.0,247.0
80.0,79.0
22.0,22.0
153.0,153.0
68.0,68.0
730.0,720.0
437.0,437.0
92.0,92.0
165.0,162.0
277.0,277.0
27.0,27.0
24.0,24.0
88.0,88.0
14.0,14.0
43.0,41.0
332.0,332.0
131.0,131.0
426.0,426.0
73.0,73.0
27.0,27.0
8.0,8.0
662.0,658.0
26.0,26.0
5.0,5.0
1033.0,1033.0
290.0,290.0
68.0,68.0
62.0,62.0
138.0,138.0
156.0,156.0
88.0,88.0
72.0,72.0
112.0,112.0
34.0,34.0
26.0,26.0
104.0,104.0
732.0,724.0
68.0,68.0
17.0,16.0
254.0,254.0
928.0,918.0
81.0,80.0
2459.0,2450.0
359.0,359.0
60.0,60.0
764.0,750.0
886.0,876.0
1651.0,1651.0
315.0,313.0
134.0,134.0
38.0,38.0
58.0,58.0
242.0,236.0
194.0,194.0
20.0,20.0
150.0,150.0
66.0,66.0
118.0,118.0
248.0,248.0
146.0,146.0
183.0,183.0
302.0,302.0
105.0,104.0
46.0,46.0
280.0,278.0
367.0,367.0
0.0,0.0
119.0,119.0
174.0,174.0
18.0,18.0
62.0,62.0
362.0,362.0
8.0,8.0
104.0,104.0
287.0,284.0
648.0,636.0
352.0,350.0
375.0,375.0
16.0,16.0
8.0,8.0
42.0,42.0
75.0,75.0
34.0,34.0
58.0,58.0
22.0,22.0
27.0,27.0
12.0,12.0
126.0,126.0
9.0,9.0
27.0,27.0
196.0,196.0
345.0,342.0
13.0,13.0
305.0,302.0
1.0,1.0
362.0,358.0
172.0,170.0
323.0,323.0
10.0,10.0
122.0,118.0
358.0,358.0
702.0,700.0
152.0,140.0
362.0,362.0
132.0,132.0
494.0,481.0
338.0,338.0
28.0,28.0
102.0,102.0
24.0,24.0
30.0,24.0
598.0,596.0
261.0,261.0
514.0,514.0
98.0,98.0
264.0,264.0
138.0,138.0
128.0,128.0
96.0,94.0
936.0,936.0
212.0,212.0
17.0,17.0
56.0,56.0
154.0,154.0
132.0,130.0
235.0,235.0
158.0,156.0
418.0,418.0
284.0,284.0
56.0,56.0
28.0,26.0
552.0,552.0
220.0,216.0
45.0,45.0
109.0,109.0
20.0,20.0
0.0,0.0
57.0,57.0
14.0,14.0
450.0,450.0
16.0,16.0
0.0,0.0
244.0,242.0
218.0,218.0
14.0,13.0
5.0,5.0
88.0,88.0
547.0,547.0
218.0,192.0
114.0,114.0
144.0,144.0
56.0,56.0
196.0,196.0
889.0,889.0
114.0,114.0
146.0,146.0
370.0,370.0
2.0,2.0
114.0,114.0
664.0,661.0
102.0,102.0
64.0,64.0
246.0,246.0
130.0,130.0
72.0,72.0
162.0,162.0
106.0,106.0
46.0,46.0
286.0,286.0
172.0,172.0
872.0,866.0
168.0,168.0
386.0,386.0
206.0,206.0
55.0,55.0
232.0,232.0
323.0,323.0
148.0,148.0
231.0,231.0
829.0,829.0
124.0,124.0
3.0,3.0
16.0,16.0
106.0,106.0
450.0,448.0
356.0,356.0
247.0,247.0
356.0,356.0
172.0,172.0
0.0,0.0
210.0,210.0
106.0,106.0
58.0,58.0
45.0,45.0
76.0,76.0
126.0,126.0
8.0,6.0
586.0,584.0
346.0,346.0
72.0,72.0
82.0,82.0
51.0,51.0
405.0,405.0
58.0,58.0
70.0,70.0
442.0,438.0
382.0,382.0
86.0,86.0
480.0,480.0
574.0,574.0
192.0,192.0
1328.0,1315.0
250.0,250.0
294.0,294.0
116.0,84.0
56.0,56.0
230.0,230.0
90.0,90.0
44.0,44.0
155.0,153.0
12.0,12.0
233.0,233.0
294.0,292.0
66.0,66.0
138.0,138.0
0.0,0.0
60.0,60.0
108.0,108.0
954.0,954.0
472.0,472.0
299.0,299.0
412.0,412.0
4.0,4.0
42.0,42.0
115.0,115.0
23.0,23.0
50.0,50.0
318.0,318.0
64.0,64.0
119.0,119.0
158.0,158.0
10.0,10.0
28.0,24.0
84.0,84.0
286.0,286.0
467.0,467.0
488.0,488.0
12.0,12.0
82.0,82.0
581.0,548.0
140.0,138.0
352.0,352.0
88.0,74.0
66.0,64.0
206.0,202.0
200.0,200.0
56.0,56.0
30.0,30.0
122.0,122.0
154.0,154.0
396.0,396.0
158.0,156.0
62.0,62.0
70.0,70.0
68.0,41.0
223.0,223.0
66.0,66.0
8.0,8.0
190.0,190.0
90.0,90.0
164.0,162.0
16.0,16.0
2.0,2.0
588.0,585.0
562.0,562.0
74.0,74.0
166.0,118.0
184.0,184.0
321.0,321.0
2.0,2.0
226.0,226.0
472.0,470.0
6.0,6.0
170.0,170.0
118.0,116.0
76.0,76.0
266.0,266.0
190.0,190.0
106.0,102.0
71.0,71.0
887.0,887.0
542.0,538.0
330.0,314.0
399.0,394.0
430.0,430.0
57.0,56.0
186.0,186.0
188.0,186.0
104.0,104.0
80.0,80.0
86.0,86.0
9.0,8.0
262.0,262.0
100.0,100.0
304.0,304.0
230.0,230.0
610.0,610.0
24.0,24.0
30.0,30.0
650.0,650.0
370.0,366.0
390.0,146.0
57.0,57.0
448.0,448.0
22.0,22.0
753.0,753.0
612.0,608.0
153.0,152.0
134.0,134.0
274.0,266.0
536.0,536.0
244.0,244.0
186.0,186.0
96.0,92.0
168.0,166.0
184.0,184.0
84.0,84.0
744.0,734.0
286.0,286.0
16.0,16.0
112.0,112.0
162.0,158.0
848.0,848.0
142.0,142.0
278.0,278.0
307.0,307.0
11.0,10.0
857.0,857.0
430.0,430.0
624.0,606.0
688.0,686.0
130.0,130.0
162.0,160.0
4.0,4.0
10.0,10.0
290.0,286.0
316.0,312.0
12.0,12.0
116.0,116.0
118.0,118.0
362.0,362.0
104.0,104.0
76.0,76.0
144.0,144.0
114.0,114.0
64.0,60.0
239.0,239.0
31.0,31.0
60.0,60.0
144.0,144.0
419.0,419.0
188.0,188.0
206.0,206.0
110.0,108.0
474.0,472.0
248.0,248.0
108.0,104.0
499.0,499.0
412.0,412.0
281.0,281.0
439.0,439.0
13.0,11.0
157.0,156.0
293.0,293.0
156.0,156.0
312.0,312.0
292.0,292.0
839.0,839.0
363.0,363.0
65.0,60.0
206.0,206.0
122.0,122.0
111.0,111.0
487.0,484.0
1036.0,1034.0
40.0,40.0
706.0,698.0
102.0,102.0
22.0,22.0
83.0,83.0
0.0,0.0
316.0,316.0
264.0,262.0
56.0,55.0
134.0,132.0
361.0,361.0
96.0,96.0
92.0,92.0
36.0,36.0
72.0,72.0
55.0,55.0
258.0,258.0
80.0,80.0
124.0,124.0
174.0,84.0
579.0,579.0
80.0,78.0
248.0,248.0
396.0,396.0
2.0,2.0
210.0,210.0
54.0,52.0
30.0,30.0
50.0,50.0
392.0,392.0
610.0,610.0
160.0,160.0
474.0,474.0
770.0,766.0
151.0,151.0
26.0,26.0
10.0,10.0
1032.0,1032.0
118.0,118.0
172.0,172.0
474.0,474.0
158.0,152.0
450.0,450.0
305.0,305.0
168.0,168.0
1.0,1.0
216.0,200.0
238.0,238.0
15.0,15.0
172.0,172.0
420.0,416.0
178.0,174.0
388.0,388.0
112.0,112.0
117.0,116.0
302.0,302.0
13.0,13.0
564.0,564.0
792.0,772.0
54.0,54.0
253.0,253.0
11.0,11.0
222.0,222.0
122.0,122.0
161.0,157.0
118.0,118.0
366.0,362.0
70.0,70.0
198.0,198.0
636.0,628.0
278.0,278.0
399.0,399.0
688.0,688.0
2.0,2.0
913.0,913.0
200.0,200.0
291.0,291.0
31.0,31.0
738.0,738.0
199.0,198.0
85.0,84.0
92.0,92.0
164.0,164.0
266.0,266.0
90.0,90.0
0.0,0.0
198.0,198.0
512.0,512.0
502.0,502.0
484.0,484.0
62.0,62.0
444.0,442.0
72.0,72.0
12.0,12.0
592.0,592.0
313.0,313.0
255.0,255.0
596.0,590.0
3.0,3.0
84.0,84.0
34.0,34.0
48.0,48.0
840.0,832.0
7.0,7.0
136.0,136.0
84.0,82.0
448.0,446.0
153.0,153.0
86.0,86.0
332.0,332.0
70.0,70.0
36.0,36.0
489.0,489.0
744.0,738.0
39.0,39.0
94.0,92.0
360.0,358.0
82.0,82.0
248.0,248.0
69.0,69.0
311.0,311.0
490.0,490.0
178.0,169.0
7.0,7.0
116.0,98.0
86.0,86.0
414.0,410.0
137.0,137.0
96.0,96.0
103.0,103.0
332.0,332.0
582.0,582.0
84.0,82.0
101.0,101.0
770.0,770.0
10.0,10.0
464.0,464.0
140.0,140.0
898.0,888.0
2.0,2.0
106.0,106.0
190.0,190.0
10.0,10.0
172.0,172.0
6.0,6.0
189.0,189.0
524.0,524.0
110.0,110.0
19.0,19.0
288.0,288.0
92.0,92.0
164.0,164.0
3.0,3.0
190.0,183.0
40.0,40.0
313.0,313.0
382.0,382.0
44.0,44.0
184.0,184.0
184.0,183.0
308.0,308.0
226.0,226.0
1022.0,1020.0
44.0,42.0
17.0,17.0
498.0,498.0
84.0,84.0
414.0,406.0
34.0,34.0
71.0,71.0
148.0,148.0
107.0,107.0
157.0,157.0
592.0,592.0
174.0,174.0
438.0,438.0
30.0,30.0
278.0,278.0
162.0,160.0
937.0,937.0
694.0,694.0
40.0,40.0
173.0,172.0
62.0,62.0
205.0,205.0
917.0,917.0
198.0,198.0
94.0,94.0
118.0,90.0
423.0,423.0
166.0,166.0
44.0,44.0
192.0,186.0
118.0,118.0
858.0,854.0
44.0,43.0
1277.0,1274.0
262.0,260.0
20.0,20.0
364.0,362.0
652.0,652.0
281.0,281.0
145.0,145.0
130.0,126.0
657.0,657.0
76.0,76.0
446.0,446.0
266.0,266.0
95.0,95.0
12.0,12.0
120.0,120.0
16.0,16.0
200.0,200.0
438.0,393.0
440.0,440.0
59.0,59.0
58.0,58.0
610.0,610.0
400.0,400.0
493.0,493.0
62.0,62.0
934.0,922.0
424.0,424.0
403.0,403.0
134.0,134.0
18.0,18.0
366.0,366.0
9.0,8.0
206.0,206.0
226.0,226.0
16.0,16.0
54.0,54.0
25.0,25.0
236.0,236.0
60.0,60.0
208.0,208.0
689.0,689.0
184.0,184.0
763.0,763.0
900.0,900.0
266.0,266.0
26.0,26.0
520.0,520.0
878.0,866.0
120.0,110.0
357.0,357.0
70.0,68.0
14.0,14.0
6.0,6.0
371.0,367.0
103.0,103.0
224.0,204.0
26.0,26.0
4.0,4.0
308.0,304.0
232.0,228.0
74.0,74.0
460.0,460.0
152.0,152.0
134.0,134.0
40.0,40.0
68.0,68.0
571.0,571.0
34.0,34.0
108.0,108.0
233.0,233.0
386.0,386.0
150.0,114.0
12.0,10.0
70.0,70.0
309.0,309.0
268.0,266.0
740.0,740.0
3.0,3.0
44.0,44.0
4.0,4.0
107.0,106.0
1365.0,1365.0
382.0,382.0
1299.0,1299.0
502.0,500.0
618.0,618.0
106.0,106.0
0.0,0.0
43.0,43.0
394.0,392.0
129.0,129.0
290.0,290.0
182.0,182.0
457.0,457.0
48.0,48.0
542.0,542.0
0.0,0.0
356.0,356.0
57.0,57.0
0.0,0.0
65.0,65.0
532.0,532.0
68.0,68.0
1.0,1.0
46.0,46.0
63.0,63.0
792.0,782.0
305.0,304.0
17.0,16.0
131.0,130.0
616.0,616.0
26.0,26.0
1159.0,1159.0
36.0,36.0
136.0,136.0
76.0,76.0
482.0,480.0
476.0,472.0
34.0,34.0
316.0,316.0
150.0,150.0
186.0,186.0
808.0,808.0
327.0,327.0
225.0,225.0
804.0,804.0
288.0,288.0
380.0,378.0
155.0,155.0
211.0,211.0
28.0,28.0
21.0,21.0
154.0,154.0
18.0,18.0
546.0,546.0
12.0,12.0
98.0,98.0
489.0,489.0
20.0,20.0
150.0,148.0
2.0,2.0
62.0,62.0
957.0,957.0
216.0,216.0
309.0,309.0
264.0,264.0
54.0,54.0
128.0,128.0
20.0,16.0
33.0,33.0
13.0,13.0
94.0,94.0
234.0,212.0
74.0,74.0
320.0,272.0
146.0,146.0
435.0,433.0
14.0,14.0
3.0,3.0
226.0,226.0
18.0,18.0
456.0,430.0
32.0,32.0
93.0,93.0
804.0,804.0
48.0,48.0
546.0,540.0
460.0,460.0
86.0,86.0
32.0,32.0
169.0,169.0
490.0,490.0
318.0,318.0
110.0,110.0
12.0,12.0
65.0,65.0
108.0,108.0
0.0,0.0
687.0,687.0
66.0,66.0
112.0,112.0
11.0,8.0
568.0,568.0
201.0,201.0
232.0,232.0
90.0,90.0
24.0,24.0
192.0,182.0
368.0,368.0
3.0,2.0
172.0,172.0
170.0,170.0
104.0,104.0
70.0,70.0
243.0,243.0
42.0,42.0
258.0,258.0
20.0,20.0
706.0,706.0
404.0,400.0
168.0,168.0
322.0,322.0
160.0,156.0
337.0,337.0
91.0,91.0
194.0,192.0
124.0,124.0
3.0,3.0
106.0,106.0
144.0,144.0
24.0,24.0
210.0,208.0
279.0,279.0
14.0,14.0
0.0,0.0
110.0,110.0
44.0,44.0
242.0,242.0
388.0,382.0
188.0,188.0
226.0,220.0
78.0,76.0
128.0,128.0
57.0,57.0
26.0,26.0
126.0,124.0
148.0,148.0
362.0,362.0
428.0,428.0
80.0,80.0
64.0,64.0
172.0,172.0
197.0,197.0
416.0,415.0
318.0,316.0
294.0,294.0
181.0,181.0
146.0,130.0
132.0,132.0
1.0,1.0
9.0,9.0
102.0,102.0
574.0,574.0
54.0,54.0
403.0,403.0
234.0,234.0
598.0,588.0
387.0,387.0
132.0,126.0
150.0,150.0
788.0,786.0
24.0,24.0
436.0,436.0
246.0,246.0
11.0,11.0
230.0,228.0
104.0,104.0
64.0,63.0
206.0,206.0
44.0,42.0
0.0,0.0
7.0,6.0
124.0,120.0
153.0,153.0
78.0,78.0
567.0,567.0
261.0,259.0
26.0,26.0
406.0,406.0
220.0,220.0
113.0,113.0
2.0,2.0
42.0,42.0
250.0,250.0
1.0,1.0
394.0,394.0
22.0,22.0
84.0,84.0
716.0,716.0
188.0,188.0
204.0,204.0
722.0,720.0
264.0,264.0
436.0,436.0
78.0,78.0
112.0,112.0
764.0,758.0
488.0,488.0
12.0,12.0
38.0,6.0
55.0,54.0
245.0,245.0
744.0,744.0
82.0,76.0
0.0,0.0
51.0,51.0
42.0,42.0
99.0,99.0
471.0,471.0
768.0,768.0
24.0,24.0
78.0,78.0
214.0,214.0
1020.0,996.0
188.0,188.0
68.0,68.0
30.0,26.0
193.0,193.0
124.0,124.0
526.0,526.0
298.0,297.0
2.0,2.0
86.0,86.0
34.0,34.0
178.0,178.0
116.0,116.0
173.0,173.0
796.0,792.0
38.0,36.0
192.0,192.0
6.0,6.0
21.0,21.0
192.0,192.0
6.0,4.0
10.0,10.0
2.0,2.0
533.0,533.0
63.0,62.0
514.0,508.0
529.0,529.0
176.0,176.0
102.0,102.0
470.0,468.0
74.0,72.0
30.0,30.0
3.0,3.0
291.0,288.0
45.0,45.0
38.0,38.0
172.0,172.0
1190.0,1190.0
0.0,0.0
27.0,27.0
433.0,433.0
4.0,4.0
1.0,1.0
104.0,104.0
162.0,162.0
77.0,77.0
126.0,126.0
631.0,631.0
330.0,330.0
0.0,0.0
530.0,528.0
864.0,858.0
0.0,0.0
32.0,32.0
196.0,196.0
34.0,32.0
368.0,364.0
32.0,30.0
234.0,228.0
118.0,118.0
440.0,440.0
2133.0,2118.0
13.0,13.0
82.0,82.0
292.0,292.0
82.0,82.0
1.0,1.0
44.0,44.0
1018.0,1018.0
698.0,694.0
110.0,110.0
38.0,38.0
677.0,677.0
116.0,116.0
33.0,33.0
208.0,206.0
21.0,19.0
122.0,122.0
505.0,501.0
1160.0,1158.0
1479.0,1479.0
374.0,374.0
198.0,190.0
188.0,186.0
18.0,18.0
331.0,330.0
86.0,86.0
44.0,36.0
30.0,30.0
333.0,333.0
1.0,1.0
54.0,48.0
556.0,556.0
17.0,17.0
252.0,248.0
116.0,116.0
68.0,68.0
1336.0,1336.0
280.0,280.0
36.0,36.0
28.0,28.0
8.0,6.0
454.0,454.0
0.0,0.0
216.0,204.0
50.0,50.0
46.0,46.0
164.0,164.0
94.0,94.0
4.0,4.0
336.0,336.0
17.0,17.0
223.0,223.0
30.0,30.0
106.0,104.0
218.0,218.0
414.0,411.0
386.0,386.0
207.0,207.0
6.0,6.0
12.0,12.0
88.0,84.0
194.0,194.0
77.0,77.0
200.0,200.0
74.0,74.0
100.0,100.0
76.0,76.0
136.0,136.0
8.0,8.0
384.0,384.0
14.0,14.0
424.0,424.0
402.0,402.0
28.0,28.0
372.0,366.0
484.0,484.0
110.0,110.0
202.0,202.0
219.0,219.0
822.0,812.0
70.0,70.0
904.0,904.0
32.0,31.0
246.0,246.0
134.0,134.0
8.0,8.0
24.0,24.0
238.0,238.0
298.0,298.0
30.0,30.0
494.0,486.0
1006.0,1000.0
14.0,14.0
0.0,0.0
344.0,342.0
452.0,452.0
38.0,38.0
46.0,46.0
240.0,240.0
60.0,60.0
3.0,3.0
195.0,195.0
94.0,94.0
579.0,579.0
96.0,96.0
96.0,96.0
66.0,66.0
646.0,646.0
20.0,20.0
262.0,262.0
114.0,114.0
123.0,123.0
834.0,834.0
448.0,448.0
56.0,56.0
19.0,18.0
38.0,38.0
397.0,397.0
206.0,206.0
798.0,786.0
190.0,190.0
153.0,153.0
328.0,328.0
58.0,58.0
207.0,207.0
492.0,490.0
320.0,316.0
104.0,102.0
62.0,62.0
385.0,385.0
470.0,470.0
96.0,94.0
23.0,23.0
0.0,0.0
16.0,16.0
1.0,1.0
46.0,46.0
488.0,484.0
1016.0,1016.0
15.0,15.0
737.0,736.0
193.0,193.0
444.0,444.0
6.0,6.0
44.0,44.0
18.0,17.0
162.0,162.0
112.0,112.0
604.0,604.0
356.0,356.0
0.0,0.0
124.0,124.0
42.0,30.0
72.0,72.0
22.0,16.0
457.0,450.0
92.0,92.0
85.0,85.0
55.0,55.0
226.0,226.0
366.0,366.0
130.0,128.0
94.0,94.0
383.0,382.0
2.0,2.0
442.0,442.0
105.0,105.0
466.0,466.0
232.0,232.0
12.0,12.0
736.0,732.0
253.0,253.0
10.0,10.0
272.0,272.0
270.0,270.0
161.0,161.0
390.0,390.0
55.0,55.0
82.0,82.0
61.0,61.0
646.0,634.0
128.0,126.0
358.0,358.0
98.0,98.0
790.0,790.0
10.0,10.0
424.0,420.0
305.0,305.0
164.0,150.0
208.0,208.0
8.0,8.0
200.0,200.0
148.0,134.0
470.0,470.0
34.0,32.0
60.0,60.0
80.0,80.0
20.0,20.0
274.0,274.0
580.0,580.0
238.0,238.0
88.0,88.0
48.0,48.0
383.0,383.0
773.0,773.0
84.0,84.0
18.0,18.0
194.0,194.0
226.0,227.0
181.0,181.0
84.0,84.0
374.0,374.0
74.0,74.0
3.0,3.0
434.0,128.0
84.0,84.0
0.0,0.0
602.0,600.0
224.0,222.0
329.0,329.0
494.0,494.0
490.0,486.0
58.0,58.0
930.0,930.0
76.0,76.0
127.0,127.0
314.0,314.0
448.0,448.0
403.0,403.0
140.0,124.0
160.0,160.0
604.0,604.0
1510.0,1503.0
174.0,174.0
42.0,42.0
568.0,568.0
104.0,104.0
310.0,304.0
460.0,460.0
252.0,252.0
51.0,51.0
68.0,68.0
322.0,322.0
174.0,172.0
0.0,0.0
40.0,40.0
24.0,24.0
1.0,1.0
219.0,219.0
2.0,2.0
310.0,310.0
12.0,12.0
2.0,2.0
288.0,280.0
159.0,159.0
0.0,0.0
26.0,26.0
83.0,81.0
950.0,938.0
71.0,71.0
70.0,70.0
34.0,34.0
250.0,250.0
433.0,433.0
18.0,18.0
10.0,10.0
440.0,434.0
407.0,407.0
520.0,520.0
35.0,35.0
173.0,172.0
319.0,319.0
129.0,129.0
680.0,678.0
110.0,110.0
254.0,254.0
794.0,780.0
221.0,221.0
118.0,118.0
222.0,222.0
30.0,30.0
1561.0,1558.0
1272.0,1260.0
1194.0,1194.0
62.0,62.0
242.0,242.0
326.0,326.0
60.0,60.0
82.0,82.0
57.0,56.0
647.0,647.0
150.0,150.0
28.0,28.0
199.0,199.0
1176.0,1176.0
6.0,6.0
106.0,106.0
5.0,5.0
480.0,480.0
408.0,408.0
470.0,466.0
224.0,224.0
330.0,330.0
97.0,97.0
397.0,397.0
250.0,249.0
108.0,108.0
42.0,42.0
370.0,368.0
509.0,509.0
872.0,856.0
80.0,80.0
1057.0,1057.0
202.0,202.0
60.0,60.0
269.0,269.0
604.0,604.0
243.0,243.0
16.0,14.0
180.0,180.0
194.0,194.0
334.0,334.0
30.0,30.0
4.0,3.0
46.0,44.0
48.0,46.0
48.0,48.0
86.0,86.0
146.0,146.0
766.0,766.0
94.0,92.0
362.0,362.0
172.0,172.0
147.0,147.0
148.0,148.0
243.0,242.0
56.0,56.0
216.0,216.0
126.0,126.0
232.0,230.0
100.0,100.0
174.0,174.0
116.0,116.0
702.0,702.0
996.0,970.0
150.0,150.0
386.0,372.0
368.0,368.0
125.0,125.0
440.0,432.0
172.0,172.0
48.0,48.0
44.0,44.0
132.0,130.0
582.0,582.0
188.0,187.0
82.0,80.0
126.0,126.0
580.0,576.0
544.0,542.0
620.0,188.0
18.0,16.0
432.0,432.0
245.0,245.0
180.0,180.0
970.0,970.0
434.0,432.0
44.0,44.0
342.0,342.0
24.0,20.0
180.0,180.0
193.0,193.0
10.0,10.0
240.0,240.0
366.0,366.0
30.0,30.0
198.0,198.0
514.0,506.0
230.0,230.0
126.0,126.0
50.0,50.0
34.0,34.0
400.0,400.0
516.0,516.0
10.0,8.0
140.0,140.0
15.0,15.0
432.0,432.0
85.0,81.0
6.0,2.0
368.0,368.0
18.0,18.0
670.0,668.0
121.0,121.0
144.0,144.0
155.0,155.0
74.0,68.0
748.0,440.0
533.0,533.0
178.0,176.0
523.0,521.0
158.0,158.0
1193.0,1193.0
118.0,118.0
1016.0,1010.0
306.0,306.0
27.0,27.0
414.0,414.0
18.0,18.0
1695.0,1695.0
325.0,325.0
307.0,307.0
108.0,104.0
98.0,98.0
66.0,66.0
0.0,0.0
38.0,38.0
154.0,154.0
810.0,808.0
48.0,48.0
40.0,40.0
108.0,108.0
182.0,182.0
2.0,2.0
632.0,630.0
401.0,401.0
11.0,11.0
48.0,48.0
116.0,90.0
70.0,64.0
9.0,9.0
600.0,592.0
331.0,331.0
2.0,2.0
20.0,20.0
98.0,98.0
334.0,334.0
34.0,34.0
66.0,58.0
8.0,8.0
230.0,230.0
184.0,182.0
62.0,62.0
136.0,134.0
416.0,416.0
38.0,38.0
384.0,384.0
14.0,14.0
188.0,188.0
1109.0,1109.0
171.0,171.0
8.0,8.0
16.0,16.0
51.0,51.0
34.0,34.0
22.0,22.0
50.0,50.0
147.0,147.0
140.0,140.0
20.0,20.0
478.0,478.0
14.0,14.0
130.0,128.0
308.0,308.0
128.0,128.0
